timestamp,bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,protocol,bytes_per_packet,packets_per_second
2025-11-29T20:11:00,137324,893,13.56729,7790,53496,0.0,DATA,153.77827547592386,65.82007165764128
2025-11-29T20:11:00,33452,157,13.406905,53496,7790,0.0,DATA,213.0700636942675,11.710383567273729
2025-11-29T20:11:00,54,1,1.0,59945,34954,0.0,TCP,54.0,1.0
2025-11-29T20:11:00,54,1,1.0,34954,59945,0.0,TCP,54.0,1.0
2025-11-29T20:11:00,1078,7,10.160162,7790,53496,0.0,WG,154.0,0.6889653924809467
2025-11-29T20:11:00,55,1,1.0,20394,59948,0.0,DATA,55.0,1.0
2025-11-29T20:11:00,66,1,1.0,59948,20394,0.0,TCP,66.0,1.0
2025-11-29T20:11:00,1142,13,12.001853,6624,6100,0.0,DATA,87.84615384615384,1.083166074438672
2025-11-29T20:11:00,370,5,12.00151,6100,6624,0.0,DATA,74.0,0.4166142427077926
2025-11-29T20:11:00,270,5,12.001177,6624,6100,0.0,TCP,54.0,0.4166258026191931
2025-11-29T20:11:00,240,4,10.464086,6100,6624,0.0,TCP,60.0,0.38225985528024137
2025-11-29T20:11:00,438,7,9.07994,65523,6000,0.0,TCP,62.57142857142857,0.7709302043846105
2025-11-29T20:11:00,148,2,6.001674,6000,65523,0.0,TCP,74.0,0.33324035927309614
2025-11-29T20:11:00,3490,11,10.080434,34807,8080,0.0,TCP,317.27272727272725,1.0912228580634524
2025-11-29T20:11:00,10324,14,10.071849,8080,34807,0.0,TCP,737.4285714285714,1.390012896341079
2025-11-29T20:11:00,228,4,0.045831,57472,443,0.0,TCP,57.0,87.27717047413323
2025-11-29T20:11:00,234,3,0.054308,57471,443,0.0,TCP,78.0,55.24048022390808
2025-11-29T20:11:00,80,1,1.0,51788,53,0.0,DNS,80.0,1.0
2025-11-29T20:11:00,80,1,1.0,51787,53,0.0,DNS,80.0,1.0
2025-11-29T20:11:00,80,1,1.0,51789,53,0.0,DNS,80.0,1.0
2025-11-29T20:11:00,80,1,1.0,51790,53,0.0,DNS,80.0,1.0
2025-11-29T20:11:00,80,1,1.0,51791,53,0.0,DNS,80.0,1.0
2025-11-29T20:11:00,80,1,1.0,51792,53,0.0,DNS,80.0,1.0
2025-11-29T20:11:00,678,9,0.083498,443,57471,0.0,TCP,75.33333333333333,107.78701286258354
2025-11-29T20:11:00,5045,8,0.028875,57471,443,0.0,TLS,630.625,277.05627705627705
2025-11-29T20:11:00,120,2,0.023025,443,57472,0.0,TCP,60.0,86.86210640608034
2025-11-29T20:11:00,885,4,0.027156,443,57471,0.0,TLS,221.25,147.29709824716454
2025-11-29T20:11:00,184,1,1.0,53,51788,0.0,DNS,184.0,1.0
