timestamp,bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,protocol,bytes_per_packet,packets_per_second
2025-11-28T00:00:00,1258,17,22.971634,53915,8080,0.0,TCP,74.0,0.7400431331963585
2025-11-28T00:00:00,4426,30,20.647816,9993,9993,0.0,DATA,147.53333333333333,1.4529381703130249
2025-11-28T00:00:00,1985,19,15.312277,35904,25190,0.0,DATA,104.47368421052632,1.2408343971311386
2025-11-28T00:00:00,241,3,15.312277,31705,45577,0.0,DATA,80.33333333333333,0.19592122059965347
2025-11-28T00:00:00,10709,40,20.64664,9993,9993,0.0,DATA,267.725,1.9373612365014354
2025-11-28T00:00:00,337,3,15.312252,45577,31705,0.0,DATA,112.33333333333333,0.1959215404762147
2025-11-28T00:00:00,3297,21,15.312169,25190,35904,0.0,DATA,157.0,1.37145821731722
2025-11-28T00:00:00,241,3,15.31319,4856,9993,0.0,DATA,80.33333333333333,0.19590953942320313
2025-11-28T00:00:00,241,3,15.31319,4111,9993,0.0,DATA,80.33333333333333,0.19590953942320313
2025-11-28T00:00:00,241,3,15.31319,4112,25190,0.0,DATA,80.33333333333333,0.19590953942320313
2025-11-28T00:00:00,337,3,15.313243,9993,4856,0.0,DATA,112.33333333333333,0.19590886136920835
2025-11-28T00:00:00,337,3,15.313237,9993,4111,0.0,DATA,112.33333333333333,0.19590893812980234
2025-11-28T00:00:00,337,3,15.313156,25190,4112,0.0,DATA,112.33333333333333,0.19590997440370883
2025-11-28T00:00:00,14224,16,21.353602,8080,53915,0.0,TCP,889.0,0.7492881060534893
2025-11-28T00:00:00,480,6,0.429218,5353,5353,0.0,MDNS,80.0,13.9789104837169
2025-11-28T00:00:00,600,6,0.429328,5353,5353,0.0,MDNS,100.0,13.97532888607312
2025-11-28T00:00:00,228,2,0.00103,5353,5353,0.0,MDNS,114.0,1941.7475728155339
2025-11-28T00:00:00,408,4,0.409856,5353,5353,0.0,MDNS,102.0,9.759525296689569
2025-11-28T00:00:00,276,3,1.512162,137,137,0.0,NBNS,92.0,1.9839144218674982
2025-11-28T00:00:00,1246,4,0.49862,9993,9993,0.0,DATA,311.5,8.022141109462115
2025-11-28T00:00:00,1711,5,16.32869,45577,21009,0.0,DATA,342.2,0.3062094999660107
2025-11-28T00:00:00,94,1,1.0,52440,5355,0.0,LLMNR,94.0,1.0
2025-11-28T00:00:00,74,1,1.0,52440,5355,0.0,LLMNR,74.0,1.0
2025-11-28T00:00:00,94,1,1.0,60905,5355,0.0,LLMNR,94.0,1.0
2025-11-28T00:00:00,74,1,1.0,60905,5355,0.0,LLMNR,74.0,1.0
2025-11-28T00:00:00,86,1,1.0,443,17325,0.0,TLS,86.0,1.0
2025-11-28T00:00:00,90,1,1.0,17325,443,0.0,TLS,90.0,1.0
2025-11-28T00:00:00,54,1,1.0,443,17325,0.0,TCP,54.0,1.0
2025-11-28T00:00:00,324,3,1.0,9993,9993,0.0,DATA,108.0,3.0
2025-11-28T00:00:00,512,4,16.30573,21009,45577,0.0,DATA,128.0,0.24531253737183187
2025-11-28T00:00:00,54,1,1.0,7826,18431,0.0,TCP,54.0,1.0
2025-11-28T00:00:00,108,2,5.844054,18431,7826,0.0,TCP,54.0,0.34222818611874567
2025-11-28T00:00:00,179,1,1.0,45577,9993,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,179,1,1.0,25190,9993,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,179,1,1.0,9993,31705,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,179,1,1.0,25190,31705,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,179,1,1.0,9993,35904,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,179,1,1.0,45577,35904,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,179,1,1.0,45577,4111,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,179,1,1.0,25190,4111,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,249,2,15.122927,45577,4856,0.0,DATA,124.5,0.1322495307951959
2025-11-28T00:00:00,179,1,1.0,25190,4856,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,179,1,1.0,9993,4112,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,179,1,1.0,45577,4112,0.0,DATA,179.0,1.0
2025-11-28T00:00:00,1311,13,20.37055,45577,9993,0.0,DATA,100.84615384615384,0.6381761906281371
2025-11-28T00:00:00,171,1,1.0,45577,9993,0.0,DATA,171.0,1.0
2025-11-28T00:00:00,1116,10,15.830094,45577,9993,0.0,DATA,111.6,0.6317081882141697
2025-11-28T00:00:00,101,1,1.0,9993,45577,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,101,1,1.0,9993,25190,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,101,1,1.0,35904,9993,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,101,1,1.0,35904,45577,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,101,1,1.0,31705,9993,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,101,1,1.0,31705,25190,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,180,2,15.120397,4856,45577,0.0,DATA,90.0,0.1322716592692639
2025-11-28T00:00:00,101,1,1.0,4111,45577,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,101,1,1.0,4111,25190,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,101,1,1.0,4856,25190,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,101,1,1.0,4112,9993,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,101,1,1.0,4112,45577,0.0,DATA,101.0,1.0
2025-11-28T00:00:00,2607,5,0.237311,26509,59947,0.0,DATA,521.4,21.069398384398532
2025-11-28T00:00:00,336,6,15.311865,59947,26509,0.0,TCP,56.0,0.39185298459723883
2025-11-28T00:00:00,1230,3,0.060454,59947,26509,0.0,DATA,410.0,49.624507890296755
2025-11-28T00:00:00,108,2,15.095689,26509,59947,0.0,TCP,54.0,0.1324881560556792
2025-11-28T00:00:00,191,1,1.0,18431,7826,0.0,TLS,191.0,1.0
2025-11-28T00:00:00,185,1,1.0,7826,18431,0.0,TLS,185.0,1.0
2025-11-28T00:00:00,100,1,1.0,7998,443,0.0,TLS,100.0,1.0
2025-11-28T00:00:00,100,1,1.0,443,7998,0.0,TLS,100.0,1.0
2025-11-28T00:00:00,54,1,1.0,7998,443,0.0,TCP,54.0,1.0
2025-11-28T00:00:00,54,1,1.0,59947,23953,0.0,TCP,54.0,1.0
2025-11-28T00:00:00,54,1,1.0,23953,59947,0.0,TCP,54.0,1.0
2025-11-28T00:00:00,136,1,1.0,58500,1900,0.0,SSDP,136.0,1.0
2025-11-28T00:00:00,55,1,1.0,15425,59945,0.0,DATA,55.0,1.0
2025-11-28T00:00:00,66,1,1.0,59945,15425,0.0,TCP,66.0,1.0
2025-11-28T00:00:00,54,1,1.0,7826,1068,0.0,TCP,54.0,1.0
2025-11-28T00:00:00,108,2,5.778178,1068,7826,0.0,TCP,54.0,0.34612987000400475
2025-11-28T00:00:00,60,1,1.0,59941,15691,0.0,TCP,60.0,1.0
2025-11-28T00:00:00,54,1,1.0,15691,59941,0.0,TCP,54.0,1.0
2025-11-28T00:00:00,55,1,1.0,63104,59946,0.0,DATA,55.0,1.0
2025-11-28T00:00:00,66,1,1.0,59946,63104,0.0,TCP,66.0,1.0
2025-11-28T00:00:00,1217,3,0.035807,53729,443,0.0,TLS,405.6666666666667,83.78250062836875
2025-11-28T00:00:00,234,3,0.040865,443,53729,0.0,TCP,78.0,73.41245564664138
2025-11-28T00:00:00,405,3,0.00066,443,53729,0.0,TLS,135.0,4545.454545454545
2025-11-28T00:00:00,74,1,1.0,53729,443,0.0,TCP,74.0,1.0
2025-11-28T00:00:00,308,4,0.056644,9592,59941,0.0,TCP,77.0,70.61648188687239
2025-11-28T00:00:00,89,1,1.0,52470,53,0.0,DNS,89.0,1.0
2025-11-28T00:00:00,120,2,0.014423,9593,59941,0.0,TCP,60.0,138.66740622616655
2025-11-28T00:00:00,89,1,1.0,52471,53,0.0,DNS,89.0,1.0
2025-11-28T00:00:00,89,1,1.0,52472,53,0.0,DNS,89.0,1.0
2025-11-28T00:00:00,90,1,1.0,52473,53,0.0,DNS,90.0,1.0
2025-11-28T00:00:00,90,1,1.0,52475,53,0.0,DNS,90.0,1.0
2025-11-28T00:00:00,90,1,1.0,52474,53,0.0,DNS,90.0,1.0
2025-11-28T00:00:00,90,1,1.0,52476,53,0.0,DNS,90.0,1.0
2025-11-28T00:00:00,90,1,1.0,52478,53,0.0,DNS,90.0,1.0
2025-11-28T00:00:00,90,1,1.0,52477,53,0.0,DNS,90.0,1.0
2025-11-28T00:00:00,228,4,3.013809,59941,9593,0.0,TCP,57.0,1.3272241207057247
2025-11-28T00:00:00,472,2,0.000117,9593,59941,0.0,DATA,236.0,17094.017094017094
2025-11-28T00:00:00,234,3,0.02889,59941,9592,0.0,TCP,78.0,103.84215991692628
2025-11-28T00:00:00,238,1,1.0,53,52471,0.0,DNS,238.0,1.0
2025-11-28T00:00:00,206,1,1.0,53,52478,0.0,DNS,206.0,1.0
2025-11-28T00:00:00,229,1,1.0,53,52470,0.0,DNS,229.0,1.0
2025-11-28T00:00:00,194,1,1.0,53,52476,0.0,DNS,194.0,1.0
2025-11-28T00:00:00,194,1,1.0,53,52477,0.0,DNS,194.0,1.0
2025-11-28T00:00:00,206,1,1.0,53,52473,0.0,DNS,206.0,1.0
2025-11-28T00:00:00,229,1,1.0,53,52472,0.0,DNS,229.0,1.0
2025-11-28T00:00:00,191,1,1.0,53,52475,0.0,DNS,191.0,1.0
2025-11-28T00:00:00,282,5,0.025913,9594,8081,0.0,TCP,56.4,192.95334388144948
2025-11-28T00:00:00,294,5,0.025789,8081,9594,0.0,TCP,58.8,193.88111210205903
2025-11-28T00:00:00,720,1,1.0,9594,8081,0.0,DATA,720.0,1.0
2025-11-28T00:00:00,55,1,1.0,27253,59948,0.0,DATA,55.0,1.0
2025-11-28T00:00:00,66,1,1.0,59948,27253,0.0,TCP,66.0,1.0
2025-11-28T00:00:00,54,1,1.0,59943,15262,0.0,TCP,54.0,1.0
2025-11-28T00:00:00,108,2,5.621544,15262,59943,0.0,TCP,54.0,0.355774143189131
2025-11-28T00:00:00,203,1,1.0,53,52474,0.0,DNS,203.0,1.0
2025-11-28T00:00:00,54,1,1.0,59947,27682,0.0,TCP,54.0,1.0
2025-11-28T00:00:00,54,1,1.0,27682,59947,0.0,TCP,54.0,1.0
2025-11-28T00:00:00,308,4,0.065957,9599,443,0.0,TCP,77.0,60.64557211516594
2025-11-28T00:00:00,282,5,0.037082,9600,443,0.0,TCP,56.4,134.83630872121245
2025-11-28T00:00:00,80,1,1.0,54400,53,0.0,DNS,80.0,1.0
2025-11-28T00:00:00,80,1,1.0,54401,53,0.0,DNS,80.0,1.0
2025-11-28T00:00:00,80,1,1.0,54402,53,0.0,DNS,80.0,1.0
2025-11-28T00:00:00,80,1,1.0,54403,53,0.0,DNS,80.0,1.0
2025-11-28T00:00:00,80,1,1.0,54404,53,0.0,DNS,80.0,1.0
2025-11-28T00:00:00,80,1,1.0,54405,53,0.0,DNS,80.0,1.0
