timestamp,bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,protocol,bytes_per_packet,packets_per_second
2025-11-27T23:56:30,162,3,20.682319,15262,59943,0.0,TCP,54.0,0.14505143257871614
2025-11-27T23:56:30,108,2,0.012779,59947,63470,0.0,TCP,54.0,156.5067689177557
2025-11-27T23:56:30,108,2,8.4e-05,63470,59947,0.0,TCP,54.0,23809.52380952381
2025-11-27T23:56:30,54,1,1.0,7826,18431,0.0,TCP,54.0,1.0
2025-11-27T23:56:30,108,2,5.789114,18431,7826,0.0,TCP,54.0,0.34547600893677344
2025-11-27T23:56:30,719,1,1.0,39056,15683,0.0,DATA,719.0,1.0
2025-11-27T23:56:30,55,1,1.0,44510,443,0.0,TLS,55.0,1.0
2025-11-27T23:56:30,66,1,1.0,443,44510,0.0,TCP,66.0,1.0
2025-11-27T23:56:30,350,3,15.342751,45577,31705,0.0,DATA,116.66666666666667,0.19553207896028554
2025-11-27T23:56:30,350,3,15.342741,25190,35904,0.0,DATA,116.66666666666667,0.19553220640301494
2025-11-27T23:56:30,451,4,15.342723,9993,4111,0.0,DATA,112.75,0.26070991440046204
2025-11-27T23:56:30,328,3,15.342764,45577,4856,0.0,DATA,109.33333333333333,0.19553191328498568
2025-11-27T23:56:30,350,3,15.342832,25190,4112,0.0,DATA,116.66666666666667,0.19553104668029997
2025-11-27T23:56:30,1781,15,15.343017,45577,9993,0.0,DATA,118.73333333333333,0.9776434452233221
2025-11-27T23:56:30,359,3,15.3421,31705,45577,0.0,DATA,119.66666666666667,0.19554037582860234
2025-11-27T23:56:30,359,3,15.3421,35904,25190,0.0,DATA,119.66666666666667,0.19554037582860234
2025-11-27T23:56:30,250,3,15.345264,4856,45577,0.0,DATA,83.33333333333333,0.19550005786801714
2025-11-27T23:56:30,538,4,15.345264,4111,9993,0.0,DATA,134.5,0.26066674382402283
2025-11-27T23:56:30,359,3,15.345038,4112,25190,0.0,DATA,119.66666666666667,0.1955029371709604
2025-11-27T23:56:30,1961,3,14.932663,15425,59945,0.0,DATA,653.6666666666666,0.20090187530516157
2025-11-27T23:56:30,174,3,14.936483,59945,15425,0.0,TCP,58.0,0.20085049472489608
2025-11-27T23:56:30,2433,20,13.932423,9993,9993,0.0,DATA,121.65,1.4355004868858776
2025-11-27T23:56:30,280,2,13.932423,35904,9993,0.0,DATA,140.0,0.14355004868858776
2025-11-27T23:56:30,280,2,13.932423,31705,9993,0.0,DATA,140.0,0.14355004868858776
2025-11-27T23:56:30,280,2,13.932423,9993,25190,0.0,DATA,140.0,0.14355004868858776
2025-11-27T23:56:30,280,2,13.932423,31705,25190,0.0,DATA,140.0,0.14355004868858776
2025-11-27T23:56:30,280,2,13.932423,9993,45577,0.0,DATA,140.0,0.14355004868858776
2025-11-27T23:56:30,280,2,13.932423,35904,45577,0.0,DATA,140.0,0.14355004868858776
2025-11-27T23:56:30,4458,23,13.931616,9993,9993,0.0,DATA,193.82608695652175,1.65092118530973
2025-11-27T23:56:30,280,2,13.93108,9993,35904,0.0,DATA,140.0,0.14356388736551653
2025-11-27T23:56:30,280,2,13.930991,9993,31705,0.0,DATA,140.0,0.1435648045426201
2025-11-27T23:56:30,280,2,13.930885,45577,9993,0.0,DATA,140.0,0.14356589692614646
2025-11-27T23:56:30,280,2,13.931013,45577,35904,0.0,DATA,140.0,0.14356457782359403
2025-11-27T23:56:30,280,2,13.930846,25190,9993,0.0,DATA,140.0,0.14356629884502348
2025-11-27T23:56:30,280,2,13.930888,25190,31705,0.0,DATA,140.0,0.143565866009403
2025-11-27T23:56:30,459,3,13.93623,4856,9993,0.0,DATA,153.0,0.21526625206386518
2025-11-27T23:56:30,459,3,13.936819,4112,9993,0.0,DATA,153.0,0.2152571544482281
2025-11-27T23:56:30,381,3,13.928063,9993,4856,0.0,DATA,127.0,0.2153924777623421
2025-11-27T23:56:30,381,3,13.928097,9993,4112,0.0,DATA,127.0,0.21539195196587158
2025-11-27T23:56:30,280,2,13.935436,4111,25190,0.0,DATA,140.0,0.14351901153290073
2025-11-27T23:56:30,280,2,13.92725,25190,4111,0.0,DATA,140.0,0.14360336749896785
2025-11-27T23:56:30,280,2,13.935225,4856,25190,0.0,DATA,140.0,0.14352118462385788
2025-11-27T23:56:30,280,2,13.926545,25190,4856,0.0,DATA,140.0,0.14361063709627908
2025-11-27T23:56:30,100,1,1.0,57929,53,0.0,DNS,100.0,1.0
2025-11-27T23:56:30,100,1,1.0,57218,53,0.0,DNS,100.0,1.0
2025-11-27T23:56:30,212,1,1.0,53,57929,0.0,DNS,212.0,1.0
2025-11-27T23:56:30,236,1,1.0,53,57218,0.0,DNS,236.0,1.0
2025-11-27T23:56:30,498,9,0.724411,25135,443,0.0,TCP,55.333333333333336,12.42388644015621
2025-11-27T23:56:30,5824,8,16.207555,8080,53915,0.0,TCP,728.0,0.49359696758702964
2025-11-27T23:56:30,592,8,16.196133,53915,8080,0.0,TCP,74.0,0.4939450670107488
2025-11-27T23:56:30,1800,6,0.547144,443,25135,0.0,TCP,300.0,10.966034535698098
2025-11-27T23:56:30,1046,5,0.366011,25135,443,0.0,TLS,209.2,13.660791615552538
2025-11-27T23:56:30,3819,8,0.181779,443,25135,0.0,TLS,477.375,44.00948404381144
2025-11-27T23:56:30,308,4,0.050795,55855,59947,0.0,TCP,77.0,78.74790825868688
2025-11-27T23:56:30,468,8,10.362832,55854,59947,0.0,TCP,58.5,0.771989741800311
2025-11-27T23:56:30,90,1,1.0,49297,53,0.0,DNS,90.0,1.0
2025-11-27T23:56:30,90,1,1.0,49298,53,0.0,DNS,90.0,1.0
2025-11-27T23:56:30,90,1,1.0,49296,53,0.0,DNS,90.0,1.0
2025-11-27T23:56:30,90,1,1.0,49299,53,0.0,DNS,90.0,1.0
2025-11-27T23:56:30,90,1,1.0,49301,53,0.0,DNS,90.0,1.0
2025-11-27T23:56:30,90,1,1.0,49300,53,0.0,DNS,90.0,1.0
2025-11-27T23:56:30,1884,8,10.363748,59947,55854,0.0,TCP,235.5,0.7719215094770734
2025-11-27T23:56:30,2266,4,0.346829,55854,59947,0.0,DATA,566.5,11.533060960876973
2025-11-27T23:56:30,160,2,0.02526,59947,55855,0.0,TCP,80.0,79.1765637371338
2025-11-27T23:56:30,206,1,1.0,53,49300,0.0,DNS,206.0,1.0
2025-11-27T23:56:30,194,1,1.0,53,49298,0.0,DNS,194.0,1.0
2025-11-27T23:56:30,194,1,1.0,53,49301,0.0,DNS,194.0,1.0
2025-11-27T23:56:30,206,1,1.0,53,49299,0.0,DNS,206.0,1.0
2025-11-27T23:56:30,191,1,1.0,53,49297,0.0,DNS,191.0,1.0
2025-11-27T23:56:30,4210,4,1.0,59947,55854,0.0,DATA,1052.5,4.0
2025-11-27T23:56:30,191,1,1.0,18431,7826,0.0,TLS,191.0,1.0
2025-11-27T23:56:30,185,1,1.0,7826,18431,0.0,TLS,185.0,1.0
2025-11-27T23:56:30,203,1,1.0,53,49296,0.0,DNS,203.0,1.0
2025-11-27T23:56:30,120,2,0.014052,28534,59947,0.0,TCP,60.0,142.32849416453175
2025-11-27T23:56:30,308,4,0.049575,28533,59947,0.0,TCP,77.0,80.68582955118507
2025-11-27T23:56:30,282,5,3.0145,59947,28534,0.0,TCP,56.4,1.658649859014762
2025-11-27T23:56:30,2597,3,0.000112,28534,59947,0.0,DATA,865.6666666666666,26785.714285714286
2025-11-27T23:56:30,160,2,0.024467,59947,28533,0.0,TCP,80.0,81.74275554828954
2025-11-27T23:56:30,557,4,5.021759,21009,45577,0.0,DATA,139.25,0.7965336448841929
2025-11-27T23:56:30,1173,5,9.679001,45577,21009,0.0,DATA,234.6,0.5165822381875981
2025-11-27T23:56:30,1212,6,0.796603,5353,5353,0.0,MDNS,202.0,7.531982681461155
2025-11-27T23:56:30,1332,6,0.796103,5353,5353,0.0,MDNS,222.0,7.53671321424489
2025-11-27T23:56:30,171,2,9.424489,4111,45577,0.0,DATA,85.5,0.21221309717693979
2025-11-27T23:56:30,171,2,9.425058,4112,45577,0.0,DATA,85.5,0.21220028566402457
2025-11-27T23:56:30,258,2,9.415674,45577,4111,0.0,DATA,129.0,0.21241177211530476
2025-11-27T23:56:30,258,2,9.415764,45577,4112,0.0,DATA,129.0,0.2124097417904697
2025-11-27T23:56:30,216,2,0.001492,9993,45577,0.0,DATA,108.0,1340.4825737265414
2025-11-27T23:56:30,1511,3,11.897898,27253,59948,0.0,DATA,503.6666666666667,0.2521453789568544
2025-11-27T23:56:30,174,3,11.898555,59948,27253,0.0,TCP,58.0,0.252131456298685
2025-11-27T23:56:30,54,1,1.0,7826,1068,0.0,TCP,54.0,1.0
2025-11-27T23:56:30,108,2,5.954085,1068,7826,0.0,TCP,54.0,0.335903837449415
2025-11-27T23:56:30,1221,3,0.053455,53729,443,0.0,TLS,407.0,56.12197175194088
2025-11-27T23:56:30,160,2,0.051345,443,53729,0.0,TCP,80.0,38.95218619145
2025-11-27T23:56:30,502,4,0.002146,443,53729,0.0,TLS,125.5,1863.932898415657
2025-11-27T23:56:30,148,2,0.000752,53729,443,0.0,TCP,74.0,2659.5744680851067
2025-11-27T23:56:30,54,1,1.0,59947,15412,0.0,TCP,54.0,1.0
2025-11-27T23:56:30,54,1,1.0,15412,59947,0.0,TCP,54.0,1.0
2025-11-27T23:56:30,86,1,1.0,443,17325,0.0,TLS,86.0,1.0
2025-11-27T23:56:30,90,1,1.0,17325,443,0.0,TLS,90.0,1.0
2025-11-27T23:56:30,54,1,1.0,443,17325,0.0,TCP,54.0,1.0
2025-11-27T23:56:30,120,2,0.014398,63101,59947,0.0,TCP,60.0,138.90818169190166
2025-11-27T23:56:30,308,4,0.070524,63100,59947,0.0,TCP,77.0,56.718280301741245
2025-11-27T23:56:30,282,5,3.014772,59947,63101,0.0,TCP,56.4,1.658500211624627
2025-11-27T23:56:30,2562,3,0.000104,63101,59947,0.0,DATA,854.0,28846.153846153848
2025-11-27T23:56:30,234,3,0.047749,59947,63100,0.0,TCP,78.0,62.828540911851555
2025-11-27T23:56:30,308,4,0.057863,63103,59946,0.0,TCP,77.0,69.12880424450859
2025-11-27T23:56:30,174,3,2.433012,63104,59946,0.0,TCP,58.0,1.2330395411120043
2025-11-27T23:56:30,1200,22,1.975901,59946,63104,0.0,TCP,54.54545454545455,11.13416107385947
2025-11-27T23:56:30,43343,32,1.959045,63104,59946,0.0,DATA,1354.46875,16.33448950891889
2025-11-27T23:56:30,234,3,0.031026,59946,63103,0.0,TCP,78.0,96.69309611293752
2025-11-27T23:56:30,1403,2,0.459489,59946,63104,0.0,DATA,701.5,4.35266132595122
2025-11-27T23:56:30,54,1,1.0,59947,27682,0.0,TCP,54.0,1.0
2025-11-27T23:56:30,54,1,1.0,27682,59947,0.0,TCP,54.0,1.0
2025-11-27T23:56:30,55,1,1.0,6901,443,0.0,TLS,55.0,1.0
2025-11-27T23:56:30,66,1,1.0,443,6901,0.0,TCP,66.0,1.0
2025-11-27T23:56:30,519,4,0.984721,7142,443,0.0,TLS,129.75,4.062064280136201
2025-11-27T23:56:30,296,4,0.985116,443,7142,0.0,TCP,74.0,4.0604355223141235
2025-11-27T23:56:30,55,1,1.0,37949,443,0.0,TLS,55.0,1.0
2025-11-27T23:56:30,66,1,1.0,443,37949,0.0,TCP,66.0,1.0
2025-11-27T23:56:30,55,1,1.0,45399,443,0.0,TLS,55.0,1.0
2025-11-27T23:56:30,54,1,1.0,443,45399,0.0,TCP,54.0,1.0
2025-11-27T23:56:30,97,1,1.0,5931,443,0.0,TLS,97.0,1.0
2025-11-27T23:56:30,228,1,1.0,443,5931,0.0,TLS,228.0,1.0
2025-11-27T23:56:30,54,1,1.0,5931,443,0.0,TCP,54.0,1.0
2025-11-27T23:56:30,192,1,1.0,1068,7826,0.0,TLS,192.0,1.0
2025-11-27T23:56:30,1089,3,0.036913,443,7142,0.0,TLS,363.0,81.27218053260368
2025-11-27T23:56:30,186,1,1.0,7826,1068,0.0,TLS,186.0,1.0
2025-11-27T23:56:30,74,1,1.0,7142,443,0.0,TCP,74.0,1.0
2025-11-27T23:56:30,54,1,1.0,59943,15262,0.0,TCP,54.0,1.0
2025-11-27T23:56:30,113,1,1.0,53859,443,0.0,TLS,113.0,1.0
